	W	Reject null hypothesis
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Chlorophyceae:plas	0	False
;;;;	0	False
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria	0	False
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Trebouxiophyceae:plas	0	False
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia	0	False
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria	0	False
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;Actinobacteria_XX	0	False
Eukaryota:plas;Cryptista:plas;Cryptophyta:plas;Cryptophyta_X:plas;Cryptophyceae:plas	0	False
Eukaryota;;;;	0	False
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Acidobacteriia	0	False
Eukaryota:mito;TSAR:mito;Stramenopiles:mito;Gyrista:mito;Eustigmatophyceae:mito	0	False
Eukaryota:mito;;;;	0	False
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Subgroup_6	0	False
Bacteria;Gracilicutes;Fusobacteria;Fusobacteria_X;Fusobacteriia	0	False
Bacteria;PVC;Kiritimatiellaeota;Kiritimatiellaeota_X;Kiritimatiellae	0	False
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Mamiellophyceae:plas	0	False
Bacteria;DST;Deinococcus_Thermus;Deinococcus_Thermus_X;Deinococci	0	False
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Pedinophyceae:plas	0	False
Bacteria;PANNAM;;;	0	False
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;	0	False
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Chrysophyceae:plas	0	False
Eukaryota:mito;Archaeplastida:mito;Streptophyta:mito;Streptophyta_X:mito;Embryophyceae:mito	0	False
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Chloroflexia	0	False
Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea	0	False
Bacteria;FCB;Gemmatimonadetes;Gemmatimonadetes_X;Gemmatimonadetes_XX	0	False
